Trades	Header	DataDiscriminator	Asset Category	Currency	Symbol	Date/Time	Exchange	Quantity	T. Price	C. Price	Notional Value	Comm/Fee	Basis	Realized P/L	Realized P/L %	MTM P/L	Code
Trades	Data	Trade	Futures	EUR	FCEM8	"2018-04-30, 09:51:38"	MONEP	2	5393.5	5412.5	-107870	-2.36	107872.36	0	0	380	O
Trades	Data	Trade	Futures	EUR	FCEM8	"2018-05-11, 09:50:37"	MONEP	-2	5462.5	5477.5	109250	-2.36	-107872.36	1375.28	1.27	-300	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-11, 09:51:07"	MONEP	2	5452	5466	-109040	-2.36	109042.36	0	0	280	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-14, 09:51:25"	MONEP	3	5457	5466.5	-163710	-3.54	163713.54	0	0	285	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-15, 09:50:25"	MONEP	-2	5471.5	5479.5	109430	-2.36	-109042.36	385.28	0.35	-160	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-16, 09:50:26"	MONEP	3	5494	5494.5	-164820	-3.54	164823.54	0	0	15	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-17, 09:50:28"	MONEP	-3	5521	5548.5	165630	-3.54	-163713.54	1912.92	1.17	-825	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-18, 09:50:38"	MONEP	3	5554.5	5540.5	-166635	-3.54	166638.54	0	0	-420	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-21, 09:51:25"	MONEP	1	5570.5	5565	-55705	-1.18	55706.18	0	0	-55	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-22, 09:50:30"	MONEP	-1	5579.5	5576.5	55795	-1.18	-54941.18	852.64	1.55	30	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-23, 09:50:35"	MONEP	-6	5497	5502.5	329820	-7.08	-332227.08	-2414.16	-0.73	-330	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:25"	MONEP	1	5489.5	5486	-54895	-1.18	54896.18	0	0	-35	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:27"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:27"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:28"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:28"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:29"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:29"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-24, 09:50:30"	MONEP	1	5490	5486	-54900	-1.18	54901.18	0	0	-40	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-25, 09:50:29"	MONEP	-6	5465	5480.5	327900	-7.08	-329402.08	-1509.16	-0.46	-930	C;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-25, 09:50:31"	MONEP	-2	5465	5480.5	109300	-2.36	-109802.36	-504.72	-0.46	-310	C;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-25, 09:50:31"	MONEP	-1	5465	5480.5	54650	-1.18	-54648.82	0	0	-155	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-28, 09:51:16"	MONEP	1	5456	5453	-54560	-1.18	54648.82	87.64	0.16	-30	C;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-28, 09:51:16"	MONEP	3	5456	5453	-163680	-3.54	163683.54	0	0	-90	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-29, 09:50:26"	MONEP	-2	5396	5384.5	107920	-2.36	-109122.36	-1204.72	-1.1	230	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-30, 09:50:48"	MONEP	1	5377.5	5395.5	-53775	-1.18	53776.18	0	0	180	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-31, 09:50:31"	MONEP	-2	5386	5366	107720	-2.36	-108337.36	-619.72	-0.57	400	C;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-05-31, 09:50:31"	MONEP	-1	5385.5	5366	53855	-1.18	-53853.82	0	0	195	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-01, 09:50:35"	MONEP	1	5447	5435	-54470	-1.18	53853.82	-617.36	-1.15	-120	C;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-01, 09:50:35"	MONEP	4	5447	5435	-217880	-4.72	217884.72	0	0	-480	O;P
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-04, 09:51:16"	MONEP	-1	5453.5	5445	54535	-1.18	-54471.18	62.64	0.11	85	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-05, 09:50:29"	MONEP	1	5472	5436.5	-54720	-1.18	54721.18	0	0	-355	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-06, 09:50:30"	MONEP	-1	5405	5435	54050	-1.18	-54471.18	-422.36	-0.78	-300	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-07, 09:50:31"	MONEP	1	5434	5425.5	-54340	-1.18	54341.18	0	0	-85	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-08, 09:50:36"	MONEP	-1	5421.5	5428.5	54215	-1.18	-54471.18	-257.36	-0.47	-70	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-11, 09:51:21"	MONEP	1	5451.5	5462	-54515	-1.18	54516.18	0	0	105	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-12, 09:50:39"	MONEP	-2	5451	5441	109020	-2.36	-109192.36	-174.72	-0.16	200	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-13, 09:50:28"	MONEP	2	5448.5	5441	-108970	-2.36	108972.36	0	0	-150	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-14, 09:50:28"	MONEP	-2	5502.5	5517.5	110050	-2.36	-108857.36	1190.28	1.09	-300	C
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-15, 09:50:36"	MONEP	2	5514.5	5490	-110290	-2.36	110292.36	0	0	-490	O
Trades	Data	Trade	Futures	EUR	FCEU8	"2018-06-18, 09:51:33"	MONEP	-4	5425	5437.5	217000	-4.72	-219264.72	-2269.44	-1.04	-500	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-18, 10:14:24"	MONEP	1	5392.5	5407.5	-53925	-1.18	53926.18	0	0	150	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-19, 10:59:14"	MONEP	-1	5340.5	5351	53405	-1.18	-53926.18	-522.36	-0.97	-105	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-20, 09:50:29"	MONEP	3	5420.5	5332.5	-162615	-3.54	162618.54	0	0	-2640	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-21, 11:20:08"	MONEP	-2	5240.5	5280.5	104810	-2.36	-108412.36	-3604.72	-3.33	-800	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-25, 09:51:27"	MONEP	1	5296.5	5248	-52965	-1.18	52966.18	0	0	-485	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-25, 09:51:27"	MONEP	-1	5268	5248	52680	-1.18	-54206.18	-1527.36	-2.82	200	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-26, 09:57:51"	MONEP	-1	5253.5	5245.5	52535	-1.18	-52966.18	-432.36	-0.82	80	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-27, 11:33:00"	MONEP	1	5296.5	5292	-52965	-1.18	52966.18	0	0	-45	O;P
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-27, 11:34:12"	MONEP	1	5296.5	5292	-52965	-1.18	52966.18	0	0	-45	O;P
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-27, 11:34:16"	MONEP	1	5296.5	5292	-52965	-1.18	52966.18	0	0	-45	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-29, 02:32:36"	MONEP	-1	5285	5288	52850	-1.18	-52966.18	-117.36	-0.22	-30	C;P
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-29, 02:32:58"	MONEP	-1	5285	5288	52850	-1.18	-52966.18	-117.36	-0.22	-30	C;P
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-06-29, 02:33:02"	MONEP	-1	5285	5288	52850	-1.18	-52966.18	-117.36	-0.22	-30	C;P
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-07-02, 09:51:25"	MONEP	1	5252	5240.5	-52520	-1.2	52521.2	0	0	-115	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-07-04, 09:50:24"	MONEP	-1	5271	5286	52710	-1.2	-52521.2	187.6	0.36	-150	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-07-05, 09:50:25"	MONEP	2	5386.5	5331.5	-107730	-2.4	107732.4	0	0	-1100	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-07-06, 11:34:00"	MONEP	-1	5337.5	5340.5	53375	-1.2	-53866.2	-492.4	-0.91	-30	C
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-08-03, 09:50:56"	MONEP	1	5499.5	5446.5	-54995	-1.2	54996.2	0	0	-530	O
Trades	Data	Trade	Futures	EUR	FCEZ8	"2018-08-22, 12:00:31"	MONEP	-1	5388.5	5388	53885	-1.2	-53866.2	17.6	0.03	5	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-08, 09:50:36"	DTB	1	158.08	157.96	-158080	-1.11	158081.11	0	0	-120	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-08, 09:50:43"	DTB	1	158.09	157.96	-158090	-1.11	158091.11	0	0	-130	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-08, 09:50:45"	DTB	1	158.1	157.96	-158100	-1.11	158101.11	0	0	-140	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-08, 09:50:45"	DTB	1	158.1	157.96	-158100	-1.11	158101.11	0	0	-140	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-08, 09:50:45"	DTB	1	158.1	157.96	-158100	-1.11	158101.11	0	0	-140	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-14, 09:50:29"	DTB	-1	157.89	158.23	157890	-1.11	-158081.11	-192.22	-0.12	-340	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-15, 09:50:36"	DTB	2	158.7	158.66	-317400	-2.22	317402.22	0	0	-80	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-18, 09:51:33"	DTB	-1	158.7	158.63	158700	-1.11	-158091.11	607.78	0.38	70	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-19, 09:50:50"	DTB	1	159.12	159.01	-159120	-1.11	159121.11	0	0	-110	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-20, 09:50:29"	DTB	-1	159.01	158.99	159010	-1.11	-158101.11	907.78	0.57	20	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-21, 09:50:32"	DTB	1	159.47	159.63	-159470	-1.11	159471.11	0	0	160	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:50:32"	DTB	-1	159.53	159.58	159530	-1.11	-158101.11	1427.78	0.9	-50	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:50:43"	DTB	-1	159.53	159.58	159530	-1.11	-158101.11	1427.78	0.9	-50	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:50:43"	DTB	-1	159.53	159.58	159530	-1.11	-158701.11	827.78	0.52	-50	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:50:44"	DTB	-1	159.53	159.58	159530	-1.11	-158701.11	827.78	0.52	-50	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:50:44"	DTB	-1	159.53	159.58	159530	-1.11	-159121.11	407.78	0.26	-50	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:51:10"	DTB	-1	159.53	159.58	159530	-1.11	-159471.11	57.78	0.04	-50	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-22, 09:51:10"	DTB	-1	159.53	159.58	159530	-1.11	-159528.89	0	0	-50	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-25, 09:51:27"	DTB	1	159.62	159.69	-159620	-1.11	159528.89	-92.22	-0.06	70	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-25, 09:51:27"	DTB	6	159.62	159.69	-957720	-6.66	957726.66	0	0	420	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:27"	DTB	-2	159.57	159.57	319140	-2.22	-319242.22	-104.44	-0.03	0	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:33"	DTB	-2	159.56	159.57	319120	-2.22	-319242.22	-124.44	-0.04	-20	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:37"	DTB	-2	159.56	159.57	319120	-2.22	-319242.22	-124.44	-0.04	-20	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:37"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:37"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:37"	DTB	-1	159.56	159.57	159560	-1.11	-159558.89	0	0	-10	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:37"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:38"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:46"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:46"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-26, 09:50:47"	DTB	-2	159.56	159.57	319120	-2.22	-319117.78	0	0	-20	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-27, 09:50:25"	DTB	12	159.69	159.75	-1916280	-13.32	1914706.68	-1586.64	-0.08	720	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-27, 09:50:32"	DTB	3	159.7	159.75	-479100	-3.33	478676.67	-426.66	-0.09	150	C;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-27, 09:50:32"	DTB	9	159.7	159.75	-1437300	-9.99	1437309.99	0	0	450	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-27, 09:51:01"	DTB	5	159.7	159.75	-798500	-5.55	798505.55	0	0	250	O;P
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-28, 08:19:26"	DTB	-2	160.09	159.93	320180	-2.22	-319402.22	775.56	0.24	320	C;L
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-28, 12:28:20"	DTB	-5	159.86	159.93	799300	-5.55	-798505.55	788.9	0.1	-350	C;L
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-28, 15:46:16"	DTB	-2	159.75	159.93	319500	-2.22	-319402.22	95.56	0.03	-360	C;L
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-06-29, 02:01:03"	DTB	-5	159.62	160.01	798100	-5.55	-798505.55	-411.1	-0.05	-1950	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-07-02, 09:51:25"	DTB	6	160.05	160.09	-960300	-6.66	960306.66	0	0	240	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-07-03, 09:50:26"	DTB	-6	160.05	160.19	960300	-6.66	-960306.66	-13.32	0	-840	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-07-04, 09:50:24"	DTB	6	160.14	160.02	-960840	-6.66	960846.66	0	0	-720	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-07-09, 09:51:25"	DTB	-1	159.85	160.08	159850	-1.11	-160141.11	-292.22	-0.18	-230	C
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-07-12, 09:50:26"	DTB	1	160.22	160.24	-160220	-1.11	160221.11	0	0	20	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-07-17, 09:50:26"	DTB	1	160.35	160.32	-160350	-1.11	160351.11	0	0	-30	O
Trades	Data	Trade	Futures	EUR	FGBL DEC 18	"2018-08-06, 09:50:27"	DTB	-1	159.83	159.85	159830	-1.11	-160141.11	-312.22	-0.19	-20	C
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-04-27, 09:50:27"	DTB	2	158.7	158.66	-317400	-2.22	317402.22	0	0	-80	O
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-04-30, 09:51:38"	DTB	-1	158.64	158.74	158640	-1.11	-158701.11	-62.22	-0.04	-100	C
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-02, 02:01:09"	DTB	1	158.68	158.59	-158680	-1.11	158681.11	0	0	-90	O
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-02, 09:50:40"	DTB	-1	158.59	158.59	158590	-1.11	-158701.11	-112.22	-0.07	0	C
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-03, 09:50:28"	DTB	1	159.05	159.26	-159050	-1.11	159051.11	0	0	210	O
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-04, 09:50:28"	DTB	-1	159.13	159.08	159130	-1.11	-158681.11	447.78	0.28	50	C
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-07, 09:51:28"	DTB	1	159.34	159.31	-159340	-1.11	159341.11	0	0	-30	O
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-08, 09:50:32"	DTB	-1	158.99	158.85	158990	-1.11	-159051.11	-62.22	-0.04	140	C
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-09, 09:50:31"	DTB	1	158.77	158.85	-158770	-1.11	158771.11	0	0	80	O
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-10, 09:50:36"	DTB	-1	159.09	159.07	159090	-1.11	-159341.11	-252.22	-0.16	20	C
Trades	Data	Trade	Futures	EUR	FGBL JUN 18	"2018-05-11, 09:50:37"	DTB	-1	158.82	158.85	158820	-1.11	-158771.11	47.78	0.03	-30	C
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-11, 09:50:37"	DTB	1	158.65	158.66	-158650	-1.11	158651.11	0	0	10	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-14, 09:51:25"	DTB	1	158.06	157.93	-158060	-1.11	158061.11	0	0	-130	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-15, 09:50:25"	DTB	-1	157.55	157.53	157550	-1.11	-158651.11	-1102.22	-0.69	20	C
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-17, 09:50:28"	DTB	1	157.87	157.61	-157870	-1.11	157871.11	0	0	-260	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-18, 09:50:38"	DTB	-2	158	158.44	316000	-2.22	-315932.22	65.56	0.02	-880	C
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-21, 09:51:26"	DTB	1	158.87	158.7	-158870	-1.11	158871.11	0	0	-170	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-22, 09:50:30"	DTB	-1	158.9	158.7	158900	-1.11	-158871.11	27.78	0.02	200	C
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-23, 09:50:35"	DTB	1	159.44	159.6	-159440	-1.11	159441.11	0	0	160	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-24, 09:50:25"	DTB	-1	160.01	160.09	160010	-1.11	-159441.11	567.78	0.36	-80	C
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-05-25, 09:50:29"	DTB	1	161.2	160.91	-161200	-1.11	161201.11	0	0	-290	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-06-07, 09:50:31"	DTB	-1	159.8	159.64	159800	-1.11	-161201.11	-1402.22	-0.87	160	C
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-06-08, 09:50:36"	DTB	1	160.47	160.4	-160470	-1.11	160471.11	0	0	-70	O
Trades	Data	Trade	Futures	EUR	FGBL SEP 18	"2018-06-22, 09:50:32"	DTB	-1	162.06	162.1	162060	-1.11	-160471.11	1587.78	0.99	-40	C
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-04-27, 09:50:27"	MONEP	7	5382	5376	-37674	-1.505	37675.505	0	0	-42	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-04-27, 09:50:30"	MONEP	4	5382.5	5376	-21530	-0.86	21530.86	0	0	-26	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-04-30, 09:51:38"	MONEP	-11	5359	5412.5	58949	-2.365	-59206.365	-259.73	-0.44	-588.5	C
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-02, 02:00:11"	MONEP	2	5471	5429.5	-10942	-0.43	10942.43	0	0	-83	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-02, 02:00:40"	MONEP	7	5471	5429.5	-38297	-1.505	38298.505	0	0	-290.5	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-02, 02:00:40"	MONEP	4	5471	5429.5	-21884	-0.86	21884.86	0	0	-166	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-02, 09:50:40"	MONEP	-13	5398	5429.5	70174	-2.795	-71125.795	-954.59	-1.34	-409.5	C
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-03, 09:50:28"	MONEP	7	5444.5	5413.5	-38111.5	-1.505	38113.005	0	0	-217	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-03, 09:50:34"	MONEP	7	5445	5413.5	-38115	-1.505	38116.505	0	0	-220.5	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-03, 09:50:38"	MONEP	3	5445	5413.5	-16335	-0.645	16335.645	0	0	-94.5	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-04, 09:50:28"	MONEP	-15	5386.5	5434	80797.5	-3.225	-81674.725	-880.45	-1.08	-712.5	C
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-07, 09:51:28"	MONEP	7	5460.5	5448.5	-38223.5	-1.505	38225.005	0	0	-84	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-07, 09:51:34"	MONEP	7	5460.5	5448.5	-38223.5	-1.505	38225.005	0	0	-84	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-07, 09:51:59"	MONEP	4	5460.5	5448.5	-21842	-0.86	21842.86	0	0	-48	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-08, 09:50:32"	MONEP	-17	5404	5438.5	91868	-3.655	-92801.155	-936.81	-1.01	-586.5	C
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-09, 09:50:31"	MONEP	7	5455.5	5451	-38188.5	-1.505	38190.005	0	0	-31.5	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-09, 09:50:33"	MONEP	7	5455.5	5451	-38188.5	-1.505	38190.005	0	0	-31.5	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-09, 09:50:52"	MONEP	3	5455.5	5451	-16366.5	-0.645	16367.145	0	0	-13.5	O;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-10, 09:50:36"	MONEP	-16	5436.5	5462.5	86984	-3.44	-87306.44	-325.88	-0.37	-416	C
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-11, 09:50:37"	MONEP	-3	5445.5	5477.5	16336.5	-0.645	-16367.145	-31.29	-0.19	-96	C;P
Trades	Data	Trade	Futures	EUR	MFCM8	"2018-05-11, 09:51:13"	MONEP	-1	5445.5	5477.5	5445.5	-0.215	-5455.715	-10.43	-0.19	-32	C;P
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-01, 09:50:34"	ICEEU	1	122.39	122.44	-122390	-0.93	122390.93	0	0	50	O
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-02, 09:50:40"	ICEEU	-1	121.98	121.91	121980	-0.93	-122390.93	-411.86	-0.34	70	C
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-03, 09:50:28"	ICEEU	1	122.4	122.58	-122400	-0.93	122400.93	0	0	180	O
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-04, 09:50:28"	ICEEU	-1	122.68	122.56	122680	-0.93	-122400.93	278.14	0.23	120	C
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-08, 03:00:00"	ICEEU	1	122.52	122.14	-122520	-0.93	122520.93	0	0	-380	O
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-08, 09:50:32"	ICEEU	-1	122.14	122.14	122140	-0.93	-122520.93	-381.86	-0.31	0	C
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-09, 09:50:31"	ICEEU	1	121.86	121.9	-121860	-0.93	121860.93	0	0	40	O
Trades	Data	Trade	Futures	GBP	RM8	"2018-05-10, 09:50:36"	ICEEU	-1	122.37	122.34	122370	-0.93	-121860.93	508.14	0.42	30	C
Trades	Data	Trade	Futures	GBP	RU8	"2018-05-14, 09:51:25"	ICEEU	1	120.82	120.83	-120820	-0.93	120820.93	0	0	10	O
Trades	Data	Trade	Futures	GBP	RU8	"2018-05-15, 09:50:25"	ICEEU	-1	120.54	120.48	120540	-0.93	-120820.93	-281.86	-0.23	60	C
Trades	Data	Trade	Futures	GBP	RU8	"2018-05-16, 09:50:26"	ICEEU	1	120.69	120.6	-120690	-0.93	120690.93	0	0	-90	O
Trades	Data	Trade	Futures	GBP	RU8	"2018-05-17, 09:50:28"	ICEEU	-1	120.29	120.06	120290	-0.93	-120690.93	-401.86	-0.33	230	C
Trades	Data	Trade	Futures	GBP	RU8	"2018-05-18, 09:50:37"	ICEEU	1	120.39	120.62	-120390	-0.93	120390.93	0	0	230	O
Trades	Data	Trade	Futures	GBP	RU8	"2018-05-24, 09:50:25"	ICEEU	-1	121.68	121.69	121680	-0.93	-120390.93	1288.14	1.07	-10	C
